0.0282	0.98525597
0.0283	0.98519836
0.0284	0.98514074
0.0286	0.98508314
0.0287	0.98502553
0.0288	0.98496793
0.0289	0.98491033
0.0290	0.98485273
0.0291	0.98479514
0.0292	0.98473755
0.0293	0.98467997
0.0294	0.98462239
0.0296	0.98456481
0.0297	0.98450723
0.0298	0.98444966
0.0299	0.98439209
0.0300	0.98433453
0.0301	0.98427696
0.0302	0.98421941
0.0303	0.98416185
0.0304	0.98410430
0.0306	0.98404675
0.0307	0.98398921
0.0308	0.98393167
0.0309	0.98387413
0.0310	0.98381659
0.0311	0.98375906
0.0312	0.98370153
0.0313	0.98364401
0.0314	0.98358649
0.0316	0.98352897
0.0317	0.98347145
0.0318	0.98341394
0.0319	0.98335643
0.0320	0.98329893
0.0321	0.98324143
0.0322	0.98318393
0.0323	0.98312644
0.0324	0.98306895
0.0326	0.98301146
0.0327	0.98295397
0.0328	0.98289649
0.0329	0.98283901
0.0330	0.98278154
0.0331	0.98272407
0.0332	0.98266660
0.0333	0.98260914
0.0334	0.98255168
0.0336	0.98249422
0.0337	0.98243677
0.0338	0.98237931
0.0339	0.98232187
0.0340	0.98226442
0.0341	0.98220698
0.0342	0.98214955
0.0343	0.98209211
0.0344	0.98203468
0.0346	0.98197725
0.0347	0.98191983
0.0348	0.98186241
0.0349	0.98180499
0.0350	0.98174758
0.0351	0.98169017
0.0352	0.98163276
0.0353	0.98157536
0.0354	0.98151796
0.0356	0.98146056
0.0357	0.98140317
0.0358	0.98134578
0.0359	0.98128839
0.0360	0.98123100
0.0361	0.98117362
0.0362	0.98111625
0.0363	0.98105887
0.0364	0.98100150
0.0366	0.98094414
0.0367	0.98088677
0.0368	0.98082941
0.0369	0.98077206
0.0370	0.98071470
0.0371	0.98065735
0.0372	0.98060001
0.0373	0.98054266
0.0374	0.98048532
0.0376	0.98042799
0.0377	0.98037065
0.0378	0.98031332
0.0379	0.98025600
0.0380	0.98019867
0.0381	0.98014135
0.0382	0.98008404
0.0383	0.98002672
0.0384	0.97996941
0.0386	0.97991211
0.0387	0.97985480
0.0388	0.97979750
0.0389	0.97974021
0.0390	0.97968292
0.0391	0.97962563
0.0392	0.97956834
0.0393	0.97951106
0.0394	0.97945378
0.0396	0.97939650
0.0397	0.97933923
0.0398	0.97928196
0.0399	0.97922469
0.0400	0.97916743
0.0401	0.97911017
0.0402	0.97905291
0.0403	0.97899566
0.0404	0.97893841
0.0406	0.97888116
0.0407	0.97882392
0.0408	0.97876668
0.0409	0.97870945
0.0410	0.97865221
0.0411	0.97859498
0.0412	0.97853776
0.0413	0.97848053
0.0414	0.97842331
0.0416	0.97836610
0.0417	0.97830889
0.0418	0.97825168
0.0419	0.97819447
0.0420	0.97813727
0.0421	0.97808007
0.0422	0.97802287
0.0423	0.97796568
0.0424	0.97790849
0.0426	0.97785130
0.0427	0.97779412
0.0428	0.97773694
0.0429	0.97767977
0.0430	0.97762259
0.0431	0.97756542
0.0432	0.97750826
0.0433	0.97745110
0.0434	0.97739394
0.0436	0.97733678
0.0437	0.97727963
0.0438	0.97722248
0.0439	0.97716533
0.0440	0.97710819
0.0441	0.97705105
0.0442	0.97699392
0.0443	0.97693678
0.0444	0.97687965
0.0446	0.97682253
0.0447	0.97676541
0.0448	0.97670829
0.0449	0.97665117
0.0450	0.97659406
0.0451	0.97653695
0.0452	0.97647984
0.0453	0.97642274
0.0454	0.97636564
0.0456	0.97630855
0.0457	0.97625145
0.0458	0.97619437
0.0459	0.97613728
0.0460	0.97608020
0.0461	0.97602312
0.0462	0.97596604
0.0463	0.97590897
0.0464	0.97585190
0.0466	0.97579484
0.0467	0.97573777
0.0468	0.97568071
0.0469	0.97562366
0.0470	0.97556661
0.0471	0.97550956
0.0472	0.97545251
0.0473	0.97539547
0.0474	0.97533843
0.0476	0.97528139
0.0477	0.97522436
0.0478	0.97516733
0.0479	0.97511031
0.0480	0.97505329
0.0481	0.97499627
0.0482	0.97493925
0.0483	0.97488224
0.0484	0.97482523
0.0486	0.97476822
0.0487	0.97471122
0.0488	0.97465422
0.0489	0.97459723
0.0490	0.97454023
0.0491	0.97448325
0.0492	0.97442626
0.0493	0.97436928
0.0494	0.97431230
0.0496	0.97425532
0.0497	0.97419835
0.0498	0.97414138
0.0499	0.97408442
0.0500	0.97402745
0.0501	0.97397049
0.0502	0.97391354
0.0503	0.97385659
0.0504	0.97379964
0.0506	0.97374269
0.0507	0.97368575
0.0508	0.97362881
0.0509	0.97357187
0.0510	0.97351494
0.0511	0.97345801
0.0512	0.97340109
0.0513	0.97334417
0.0514	0.97328725
0.0516	0.97323033
0.0517	0.97317342
0.0518	0.97311651
0.0519	0.97305960
0.0520	0.97300270
0.0521	0.97294580
0.0522	0.97288891
0.0523	0.97283201
0.0524	0.97277512
0.0526	0.97271824
0.0527	0.97266136
0.0528	0.97260448
0.0529	0.97254760
0.0530	0.97249073
0.0531	0.97243386
0.0532	0.97237699
0.0533	0.97232013
0.0534	0.97226327
0.0536	0.97220642
0.0537	0.97214956
0.0538	0.97209271
0.0539	0.97203587
0.0540	0.97197903
0.0541	0.97192219
0.0542	0.97186535
0.0543	0.97180852
0.0544	0.97175169
0.0546	0.97169486
0.0547	0.97163804
0.0548	0.97158122
0.0549	0.97152441
0.0550	0.97146759
0.0551	0.97141078
0.0552	0.97135398
0.0553	0.97129718
0.0554	0.97124038
0.0556	0.97118358
0.0557	0.97112679
0.0558	0.97107000
0.0559	0.97101321
0.0560	0.97095643
0.0561	0.97089965
0.0562	0.97084287
0.0563	0.97078610
0.0564	0.97072933
0.0566	0.97067256
0.0567	0.97061580
0.0568	0.97055904
0.0569	0.97050229
0.0570	0.97044553
0.0571	0.97038878
0.0572	0.97033204
0.0573	0.97027529
0.0574	0.97021856
0.0576	0.97016182
0.0577	0.97010509
0.0578	0.97004836
0.0579	0.96999163
0.0580	0.96993491
0.0581	0.96987819
0.0582	0.96982147
0.0583	0.96976476
0.0584	0.96970805
0.0586	0.96965134
0.0587	0.96959464
0.0588	0.96953794
0.0589	0.96948124
0.0590	0.96942455
0.0591	0.96936786
0.0592	0.96931117
0.0593	0.96925449
0.0594	0.96919781
0.0596	0.96914113
0.0597	0.96908446
0.0598	0.96902779
0.0599	0.96897112
0.0600	0.96891446
0.0601	0.96885780
0.0602	0.96880114
0.0603	0.96874449
0.0604	0.96868784
0.0606	0.96863119
0.0607	0.96857455
0.0608	0.96851791
0.0609	0.96846127
0.0610	0.96840464
0.0611	0.96834801
0.0612	0.96829138
0.0613	0.96823476
0.0614	0.96817814
0.0616	0.96812152
0.0617	0.96806491
0.0618	0.96800830
0.0619	0.96795169
0.0620	0.96789509
0.0621	0.96783849
0.0622	0.96778189
0.0623	0.96772530
0.0624	0.96766871
0.0626	0.96761212
0.0627	0.96755553
0.0628	0.96749895
0.0629	0.96744238
0.0630	0.96738580
0.0631	0.96732923
0.0632	0.96727266
0.0633	0.96721610
0.0634	0.96715954
0.0636	0.96710298
0.0637	0.96704643
0.0638	0.96698988
0.0639	0.96693333
0.0640	0.96687679
0.0641	0.96682025
0.0642	0.96676371
0.0643	0.96670717
0.0644	0.96665064
0.0646	0.96659411
0.0647	0.96653759
0.0648	0.96648107
0.0649	0.96642455
0.0650	0.96636804
0.0651	0.96631153
0.0652	0.96625502
0.0653	0.96619851
0.0654	0.96614201
0.0656	0.96608551
0.0657	0.96602902
0.0658	0.96597253
0.0659	0.96591604
0.0660	0.96585956
0.0661	0.96580308
0.0662	0.96574660
0.0663	0.96569012
0.0664	0.96563365
0.0666	0.96557718
0.0667	0.96552072
0.0668	0.96546426
0.0669	0.96540780
0.0670	0.96535134
0.0671	0.96529489
0.0672	0.96523844
0.0673	0.96518200
0.0674	0.96512556
0.0676	0.96506912
0.0677	0.96501268
0.0678	0.96495625
0.0679	0.96489982
0.0680	0.96484340
0.0681	0.96478698
0.0682	0.96473056
0.0683	0.96467414
0.0684	0.96461773
0.0686	0.96456132
0.0687	0.96450491
0.0688	0.96444851
0.0689	0.96439211
0.0690	0.96433572
0.0691	0.96427933
0.0692	0.96422294
0.0693	0.96416655
0.0694	0.96411017
0.0696	0.96405379
0.0697	0.96399741
0.0698	0.96394104
0.0699	0.96388467
0.0700	0.96382831
0.0701	0.96377194
0.0702	0.96371558
0.0703	0.96365923
0.0704	0.96360288
0.0706	0.96354653
0.0707	0.96349018
0.0708	0.96343384
0.0709	0.96337750
0.0710	0.96332116
0.0711	0.96326483
0.0712	0.96320850
0.0713	0.96315217
0.0714	0.96309585
0.0716	0.96303953
0.0717	0.96298321
0.0718	0.96292690
0.0719	0.96287059
0.0720	0.96281428
0.0721	0.96275798
0.0722	0.96270168
0.0723	0.96264538
0.0724	0.96258909
0.0726	0.96253280
0.0727	0.96247651
0.0728	0.96242023
0.0729	0.96236395
0.0730	0.96230767
0.0731	0.96225140
0.0732	0.96219513
0.0733	0.96213886
0.0734	0.96208260
0.0736	0.96202634
0.0737	0.96197008
0.0738	0.96191383
0.0739	0.96185758
0.0740	0.96180133
0.0741	0.96174508
0.0742	0.96168884
0.0743	0.96163261
0.0744	0.96157637
0.0746	0.96152014
0.0747	0.96146391
0.0748	0.96140769
0.0749	0.96135147
0.0750	0.96129525
0.0751	0.96123904
0.0752	0.96118283
0.0753	0.96112662
0.0754	0.96107041
0.0756	0.96101421
0.0757	0.96095801
0.0758	0.96090182
0.0759	0.96084563
0.0760	0.96078944
0.0761	0.96073325
0.0762	0.96067707
0.0763	0.96062089
0.0764	0.96056472
0.0766	0.96050855
0.0767	0.96045238
0.0768	0.96039621
0.0769	0.96034005
0.0770	0.96028389
0.0771	0.96022774
0.0772	0.96017159
0.0773	0.96011544
0.0774	0.96005929
0.0776	0.96000315
0.0777	0.95994701
0.0778	0.95989088
0.0779	0.95983474
0.0780	0.95977861
0.0781	0.95972249
0.0782	0.95966637
0.0783	0.95961025
0.0784	0.95955413
0.0786	0.95949802
0.0787	0.95944191
0.0788	0.95938580
0.0789	0.95932970
0.0790	0.95927360
0.0791	0.95921750
0.0792	0.95916141
0.0793	0.95910532
0.0794	0.95904923
0.0796	0.95899315
0.0797	0.95893707
0.0798	0.95888100
0.0799	0.95882492
0.0800	0.95876885
0.0801	0.95871279
0.0802	0.95865672
0.0803	0.95860066
0.0804	0.95854461
0.0806	0.95848855
0.0807	0.95843250
0.0808	0.95837645
0.0809	0.95832041
0.0810	0.95826437
0.0811	0.95820833
0.0812	0.95815230
0.0813	0.95809627
0.0814	0.95804024
0.0816	0.95798422
0.0817	0.95792820
0.0818	0.95787218
0.0819	0.95781616
0.0820	0.95776015
0.0821	0.95770415
0.0822	0.95764814
0.0823	0.95759214
0.0824	0.95753614
0.0826	0.95748015
0.0827	0.95742416
0.0828	0.95736817
0.0829	0.95731218
0.0830	0.95725620
0.0831	0.95720022
0.0832	0.95714425
0.0833	0.95708828
0.0834	0.95703231
0.0836	0.95697634
0.0837	0.95692038
0.0838	0.95686442
0.0839	0.95680847
0.0840	0.95675251
0.0841	0.95669657
0.0842	0.95664062
0.0843	0.95658468
0.0844	0.95652874
0.0846	0.95647280
0.0847	0.95641687
0.0848	0.95636094
0.0849	0.95630502
0.0850	0.95624909
0.0851	0.95619317
0.0852	0.95613726
0.0853	0.95608134
0.0854	0.95602544
0.0856	0.95596953
0.0857	0.95591363
0.0858	0.95585773
0.0859	0.95580183
0.0860	0.95574594
0.0861	0.95569005
0.0862	0.95563416
0.0863	0.95557828
0.0864	0.95552240
0.0866	0.95546652
0.0867	0.95541065
0.0868	0.95535478
0.0869	0.95529891
0.0870	0.95524304
0.0871	0.95518718
0.0872	0.95513133
